JobID|Partition|Submit|Start|Elapsed|NNodes|NCPUS|ReqTRES|State
44145220|norm|2025-01-02T13:05:50|2025-01-02T13:05:56|00:00:03|1|2|billing=17,cpu=1,mem=80G,node=1|FAILED
44145220.batch||2025-01-02T13:05:56|2025-01-02T13:05:56|00:00:03|1|2||FAILED
44145220.extern||2025-01-02T13:05:56|2025-01-02T13:05:56|00:00:03|1|2||COMPLETED
44145222|norm|2025-01-02T13:05:51|2025-01-02T13:05:56|00:00:03|1|2|billing=17,cpu=1,mem=80G,node=1|FAILED
44145222.batch||2025-01-02T13:05:56|2025-01-02T13:05:56|00:00:03|1|2||FAILED
44145222.extern||2025-01-02T13:05:56|2025-01-02T13:05:56|00:00:03|1|2||COMPLETED
44145224|norm|2025-01-02T13:05:54|2025-01-02T13:06:44|00:00:03|1|2|billing=17,cpu=1,mem=80G,node=1|FAILED
44145224.batch||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||FAILED
44145224.extern||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||COMPLETED
44145228|norm|2025-01-02T13:05:56|2025-01-02T13:06:44|00:00:03|1|2|billing=17,cpu=1,mem=80G,node=1|FAILED
44145228.batch||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||FAILED
44145228.extern||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||COMPLETED
44145232|norm|2025-01-02T13:05:59|2025-01-02T13:06:44|00:00:03|1|2|billing=17,cpu=1,mem=80G,node=1|FAILED
44145232.batch||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||FAILED
44145232.extern||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||COMPLETED
44145235|norm|2025-01-02T13:06:00|2025-01-02T13:06:44|00:00:03|1|2|billing=17,cpu=1,mem=80G,node=1|FAILED
44145235.batch||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||FAILED
44145235.extern||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||COMPLETED
44145237|norm|2025-01-02T13:06:01|2025-01-02T13:06:44|00:00:03|1|2|billing=17,cpu=1,mem=80G,node=1|FAILED
44145237.batch||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||FAILED
44145237.extern||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||COMPLETED
44145240|norm|2025-01-02T13:06:02|2025-01-02T13:06:44|00:00:03|1|2|billing=17,cpu=1,mem=80G,node=1|FAILED
44145240.batch||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||FAILED
44145240.extern||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||COMPLETED
44145243|norm|2025-01-02T13:06:03|2025-01-02T13:06:44|00:00:03|1|2|billing=17,cpu=1,mem=80G,node=1|FAILED
44145243.batch||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||FAILED
44145243.extern||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||COMPLETED
44145245|norm|2025-01-02T13:06:04|2025-01-02T13:06:44|00:00:03|1|2|billing=17,cpu=1,mem=80G,node=1|FAILED
44145245.batch||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||FAILED
44145245.extern||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||COMPLETED
44145247|norm|2025-01-02T13:06:06|2025-01-02T13:06:44|00:00:03|1|2|billing=17,cpu=1,mem=80G,node=1|FAILED
44145247.batch||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||FAILED
44145247.extern||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||COMPLETED
44145249|norm|2025-01-02T13:06:07|2025-01-02T13:06:44|00:00:03|1|2|billing=17,cpu=1,mem=80G,node=1|FAILED
44145249.batch||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||FAILED
44145249.extern||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||COMPLETED
44145251|norm|2025-01-02T13:06:08|2025-01-02T13:06:44|00:00:03|1|2|billing=17,cpu=1,mem=80G,node=1|FAILED
44145251.batch||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||FAILED
44145251.extern||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||COMPLETED
44145253|norm|2025-01-02T13:06:09|2025-01-02T13:06:44|00:00:03|1|2|billing=17,cpu=1,mem=80G,node=1|FAILED
44145253.batch||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||FAILED
44145253.extern||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||COMPLETED
44145256|norm|2025-01-02T13:06:10|2025-01-02T13:06:44|00:00:03|1|2|billing=17,cpu=1,mem=80G,node=1|FAILED
44145256.batch||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||FAILED
44145256.extern||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||COMPLETED
44145259|norm|2025-01-02T13:06:11|2025-01-02T13:06:44|00:00:03|1|2|billing=17,cpu=1,mem=80G,node=1|FAILED
44145259.batch||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||FAILED
44145259.extern||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||COMPLETED
44145261|norm|2025-01-02T13:06:13|2025-01-02T13:06:44|00:00:03|1|2|billing=17,cpu=1,mem=80G,node=1|FAILED
44145261.batch||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||FAILED
44145261.extern||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||COMPLETED
44145264|norm|2025-01-02T13:06:14|2025-01-02T13:06:44|00:00:03|1|2|billing=17,cpu=1,mem=80G,node=1|FAILED
44145264.batch||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||FAILED
44145264.extern||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||COMPLETED
44145267|norm|2025-01-02T13:06:15|2025-01-02T13:06:44|00:00:03|1|2|billing=17,cpu=1,mem=80G,node=1|FAILED
44145267.batch||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||FAILED
44145267.extern||2025-01-02T13:06:44|2025-01-02T13:06:44|00:00:03|1|2||COMPLETED
44149399|norm|2025-01-02T14:06:10|2025-01-02T14:06:57|00:02:04|1|2|billing=1,cpu=1,mem=2G,node=1|COMPLETED
44149399.batch||2025-01-02T14:06:57|2025-01-02T14:06:57|00:02:04|1|2||COMPLETED
44149399.extern||2025-01-02T14:06:57|2025-01-02T14:06:57|00:02:04|1|2||COMPLETED
44149421|norm|2025-01-02T14:07:00|2025-01-02T14:08:16|00:01:57|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149421.batch||2025-01-02T14:08:16|2025-01-02T14:08:16|00:01:57|1|2||COMPLETED
44149421.extern||2025-01-02T14:08:16|2025-01-02T14:08:16|00:01:57|1|2||COMPLETED
44149425|norm|2025-01-02T14:07:01|2025-01-02T14:08:16|13:28:51|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149425.batch||2025-01-02T14:08:16|2025-01-02T14:08:16|13:28:51|1|2||COMPLETED
44149425.extern||2025-01-02T14:08:16|2025-01-02T14:08:16|13:28:51|1|2||COMPLETED
44149426|norm|2025-01-02T14:07:02|2025-01-02T14:08:16|12:22:45|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149426.batch||2025-01-02T14:08:16|2025-01-02T14:08:16|12:22:45|1|2||COMPLETED
44149426.extern||2025-01-02T14:08:16|2025-01-02T14:08:16|12:22:45|1|2||COMPLETED
44149427|norm|2025-01-02T14:07:03|2025-01-02T14:08:16|22:20:16|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149427.batch||2025-01-02T14:08:16|2025-01-02T14:08:16|22:20:16|1|2||COMPLETED
44149427.extern||2025-01-02T14:08:16|2025-01-02T14:08:16|22:20:16|1|2||COMPLETED
44149429|norm|2025-01-02T14:07:05|2025-01-02T14:08:16|1-03:34:59|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149429.batch||2025-01-02T14:08:16|2025-01-02T14:08:16|1-03:34:59|1|2||COMPLETED
44149429.extern||2025-01-02T14:08:16|2025-01-02T14:08:16|1-03:34:59|1|2||COMPLETED
44149430|norm|2025-01-02T14:07:06|2025-01-02T14:08:16|16:13:56|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149430.batch||2025-01-02T14:08:16|2025-01-02T14:08:16|16:13:56|1|2||COMPLETED
44149430.extern||2025-01-02T14:08:16|2025-01-02T14:08:16|16:13:56|1|2||COMPLETED
44149431|norm|2025-01-02T14:07:07|2025-01-02T14:08:16|18:45:14|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149431.batch||2025-01-02T14:08:16|2025-01-02T14:08:16|18:45:14|1|2||COMPLETED
44149431.extern||2025-01-02T14:08:16|2025-01-02T14:08:16|18:45:14|1|2||COMPLETED
44149435|norm|2025-01-02T14:07:08|2025-01-02T14:08:16|14:01:01|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149435.batch||2025-01-02T14:08:16|2025-01-02T14:08:16|14:01:01|1|2||COMPLETED
44149435.extern||2025-01-02T14:08:16|2025-01-02T14:08:16|14:01:01|1|2||COMPLETED
44149436|norm|2025-01-02T14:07:09|2025-01-02T14:08:16|13:49:24|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149436.batch||2025-01-02T14:08:16|2025-01-02T14:08:16|13:49:24|1|2||COMPLETED
44149436.extern||2025-01-02T14:08:16|2025-01-02T14:08:16|13:49:24|1|2||COMPLETED
44149438|norm|2025-01-02T14:07:10|2025-01-02T14:08:16|12:29:25|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149438.batch||2025-01-02T14:08:16|2025-01-02T14:08:16|12:29:25|1|2||COMPLETED
44149438.extern||2025-01-02T14:08:16|2025-01-02T14:08:16|12:29:25|1|2||COMPLETED
44149439|norm|2025-01-02T14:07:11|2025-01-02T14:08:16|13:31:01|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149439.batch||2025-01-02T14:08:16|2025-01-02T14:08:16|13:31:01|1|2||COMPLETED
44149439.extern||2025-01-02T14:08:16|2025-01-02T14:08:16|13:31:01|1|2||COMPLETED
44149442|norm|2025-01-02T14:07:13|2025-01-02T14:08:16|13:03:08|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149442.batch||2025-01-02T14:08:16|2025-01-02T14:08:16|13:03:08|1|2||COMPLETED
44149442.extern||2025-01-02T14:08:16|2025-01-02T14:08:16|13:03:08|1|2||COMPLETED
44149445|norm|2025-01-02T14:07:14|2025-01-02T14:08:16|12:39:38|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149445.batch||2025-01-02T14:08:16|2025-01-02T14:08:16|12:39:38|1|2||COMPLETED
44149445.extern||2025-01-02T14:08:16|2025-01-02T14:08:16|12:39:38|1|2||COMPLETED
44149447|norm|2025-01-02T14:07:15|2025-01-02T14:08:16|15:22:02|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149447.batch||2025-01-02T14:08:16|2025-01-02T14:08:16|15:22:02|1|2||COMPLETED
44149447.extern||2025-01-02T14:08:16|2025-01-02T14:08:16|15:22:02|1|2||COMPLETED
44149449|norm|2025-01-02T14:07:16|2025-01-02T14:08:16|15:25:17|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149449.batch||2025-01-02T14:08:16|2025-01-02T14:08:16|15:25:17|1|2||COMPLETED
44149449.extern||2025-01-02T14:08:16|2025-01-02T14:08:16|15:25:17|1|2||COMPLETED
44149451|norm|2025-01-02T14:07:17|2025-01-02T14:08:16|1-03:43:48|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149451.batch||2025-01-02T14:08:16|2025-01-02T14:08:16|1-03:43:48|1|2||COMPLETED
44149451.extern||2025-01-02T14:08:16|2025-01-02T14:08:16|1-03:43:48|1|2||COMPLETED
44149453|norm|2025-01-02T14:07:18|2025-01-02T14:08:16|12:57:22|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149453.batch||2025-01-02T14:08:16|2025-01-02T14:08:16|12:57:22|1|2||COMPLETED
44149453.extern||2025-01-02T14:08:16|2025-01-02T14:08:16|12:57:22|1|2||COMPLETED
44149457|norm|2025-01-02T14:07:20|2025-01-02T14:08:16|14:58:12|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149457.batch||2025-01-02T14:08:16|2025-01-02T14:08:16|14:58:12|1|2||COMPLETED
44149457.extern||2025-01-02T14:08:16|2025-01-02T14:08:16|14:58:12|1|2||COMPLETED
44149459|norm|2025-01-02T14:07:21|2025-01-02T14:08:16|17:07:18|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149459.batch||2025-01-02T14:08:16|2025-01-02T14:08:16|17:07:18|1|2||COMPLETED
44149459.extern||2025-01-02T14:08:16|2025-01-02T14:08:16|17:07:19|1|2||COMPLETED
44149460|norm|2025-01-02T14:07:22|2025-01-02T14:08:17|17:59:51|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149460.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|17:59:51|1|2||COMPLETED
44149460.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|17:59:51|1|2||COMPLETED
44149463|norm|2025-01-02T14:07:23|2025-01-02T14:08:17|14:16:00|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149463.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|14:16:00|1|2||COMPLETED
44149463.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|14:16:00|1|2||COMPLETED
44149466|norm|2025-01-02T14:07:24|2025-01-02T14:08:17|10:33:58|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149466.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|10:33:58|1|2||COMPLETED
44149466.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|10:33:58|1|2||COMPLETED
44149468|norm|2025-01-02T14:07:25|2025-01-02T14:08:17|07:45:46|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149468.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|07:45:46|1|2||COMPLETED
44149468.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|07:45:46|1|2||COMPLETED
44149471|norm|2025-01-02T14:07:27|2025-01-02T14:08:17|05:05:32|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149471.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|05:05:32|1|2||COMPLETED
44149471.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|05:05:32|1|2||COMPLETED
44149473|norm|2025-01-02T14:07:28|2025-01-02T14:08:17|15:27:44|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149473.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|15:27:44|1|2||COMPLETED
44149473.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|15:27:44|1|2||COMPLETED
44149475|norm|2025-01-02T14:07:29|2025-01-02T14:08:17|04:20:52|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149475.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|04:20:52|1|2||COMPLETED
44149475.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|04:20:52|1|2||COMPLETED
44149478|norm|2025-01-02T14:07:30|2025-01-02T14:08:17|06:23:11|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149478.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|06:23:11|1|2||COMPLETED
44149478.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|06:23:11|1|2||COMPLETED
44149480|norm|2025-01-02T14:07:31|2025-01-02T14:08:17|05:22:09|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149480.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|05:22:09|1|2||COMPLETED
44149480.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|05:22:09|1|2||COMPLETED
44149481|norm|2025-01-02T14:07:32|2025-01-02T14:08:17|04:17:28|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149481.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|04:17:28|1|2||COMPLETED
44149481.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|04:17:28|1|2||COMPLETED
44149482|norm|2025-01-02T14:07:34|2025-01-02T14:08:17|04:01:01|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149482.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|04:01:01|1|2||COMPLETED
44149482.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|04:01:01|1|2||COMPLETED
44149485|norm|2025-01-02T14:07:35|2025-01-02T14:08:17|03:16:19|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149485.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|03:16:19|1|2||COMPLETED
44149485.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|03:16:19|1|2||COMPLETED
44149486|norm|2025-01-02T14:07:36|2025-01-02T14:08:17|04:00:07|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149486.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|04:00:07|1|2||COMPLETED
44149486.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|04:00:07|1|2||COMPLETED
44149487|norm|2025-01-02T14:07:37|2025-01-02T14:08:17|04:12:55|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149487.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|04:12:55|1|2||COMPLETED
44149487.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|04:12:55|1|2||COMPLETED
44149488|norm|2025-01-02T14:07:38|2025-01-02T14:08:17|04:38:06|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149488.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|04:38:06|1|2||COMPLETED
44149488.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|04:38:06|1|2||COMPLETED
44149489|norm|2025-01-02T14:07:39|2025-01-02T14:08:17|04:40:50|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149489.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|04:40:50|1|2||COMPLETED
44149489.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|04:40:50|1|2||COMPLETED
44149491|norm|2025-01-02T14:07:40|2025-01-02T14:08:17|13:18:25|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149491.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|13:18:25|1|2||COMPLETED
44149491.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|13:18:25|1|2||COMPLETED
44149492|norm|2025-01-02T14:07:42|2025-01-02T14:08:17|07:56:36|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149492.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|07:56:36|1|2||COMPLETED
44149492.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|07:56:36|1|2||COMPLETED
44149493|norm|2025-01-02T14:07:43|2025-01-02T14:08:17|04:16:34|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149493.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|04:16:34|1|2||COMPLETED
44149493.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|04:16:34|1|2||COMPLETED
44149495|norm|2025-01-02T14:07:44|2025-01-02T14:08:17|04:36:22|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149495.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|04:36:22|1|2||COMPLETED
44149495.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|04:36:22|1|2||COMPLETED
44149496|norm|2025-01-02T14:07:45|2025-01-02T14:08:17|04:30:58|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149496.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|04:30:58|1|2||COMPLETED
44149496.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|04:30:58|1|2||COMPLETED
44149497|norm|2025-01-02T14:07:46|2025-01-02T14:08:17|04:00:58|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149497.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|04:00:58|1|2||COMPLETED
44149497.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|04:00:58|1|2||COMPLETED
44149498|norm|2025-01-02T14:07:47|2025-01-02T14:08:17|05:28:16|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149498.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|05:28:16|1|2||COMPLETED
44149498.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|05:28:16|1|2||COMPLETED
44149499|norm|2025-01-02T14:07:49|2025-01-02T14:08:17|03:46:30|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149499.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|03:46:30|1|2||COMPLETED
44149499.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|03:46:30|1|2||COMPLETED
44149501|norm|2025-01-02T14:07:50|2025-01-02T14:08:17|03:38:44|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149501.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|03:38:44|1|2||COMPLETED
44149501.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|03:38:44|1|2||COMPLETED
44149502|norm|2025-01-02T14:07:51|2025-01-02T14:08:17|03:52:20|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149502.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|03:52:20|1|2||COMPLETED
44149502.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|03:52:20|1|2||COMPLETED
44149504|norm|2025-01-02T14:07:52|2025-01-02T14:08:17|03:40:24|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149504.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|03:40:24|1|2||COMPLETED
44149504.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|03:40:24|1|2||COMPLETED
44149506|norm|2025-01-02T14:07:53|2025-01-02T14:08:17|14:26:06|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149506.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|14:26:06|1|2||COMPLETED
44149506.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|14:26:06|1|2||COMPLETED
44149508|norm|2025-01-02T14:07:54|2025-01-02T14:09:22|04:51:33|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149508.batch||2025-01-02T14:09:22|2025-01-02T14:09:22|04:51:33|1|2||COMPLETED
44149508.extern||2025-01-02T14:09:22|2025-01-02T14:09:22|04:51:33|1|2||COMPLETED
44149509|norm|2025-01-02T14:07:56|2025-01-02T14:09:22|03:52:16|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149509.batch||2025-01-02T14:09:22|2025-01-02T14:09:22|03:52:16|1|2||COMPLETED
44149509.extern||2025-01-02T14:09:22|2025-01-02T14:09:22|03:52:16|1|2||COMPLETED
44149510|norm|2025-01-02T14:07:57|2025-01-02T14:08:17|03:47:16|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149510.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|03:47:16|1|2||COMPLETED
44149510.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|03:47:16|1|2||COMPLETED
44149511|norm|2025-01-02T14:07:58|2025-01-02T14:08:17|04:15:37|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149511.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|04:15:37|1|2||COMPLETED
44149511.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|04:15:37|1|2||COMPLETED
44149512|norm|2025-01-02T14:07:59|2025-01-02T14:08:17|03:51:18|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149512.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|03:51:18|1|2||COMPLETED
44149512.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|03:51:19|1|2||COMPLETED
44149514|norm|2025-01-02T14:08:00|2025-01-02T14:08:17|06:31:26|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149514.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|06:31:26|1|2||COMPLETED
44149514.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|06:31:26|1|2||COMPLETED
44149516|norm|2025-01-02T14:08:01|2025-01-02T14:08:17|06:45:47|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149516.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|06:45:47|1|2||COMPLETED
44149516.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|06:45:47|1|2||COMPLETED
44149517|norm|2025-01-02T14:08:03|2025-01-02T14:08:17|12:25:43|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149517.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|12:25:43|1|2||COMPLETED
44149517.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|12:25:43|1|2||COMPLETED
44149520|norm|2025-01-02T14:08:04|2025-01-02T14:08:17|13:45:58|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149520.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|13:45:58|1|2||COMPLETED
44149520.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|13:45:58|1|2||COMPLETED
44149522|norm|2025-01-02T14:08:05|2025-01-02T14:08:17|09:58:52|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149522.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|09:58:52|1|2||COMPLETED
44149522.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|09:58:52|1|2||COMPLETED
44149523|norm|2025-01-02T14:08:06|2025-01-02T14:08:17|16:10:10|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149523.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|16:10:10|1|2||COMPLETED
44149523.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|16:10:10|1|2||COMPLETED
44149525|norm|2025-01-02T14:08:07|2025-01-02T14:08:17|10:51:09|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149525.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|10:51:09|1|2||COMPLETED
44149525.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|10:51:09|1|2||COMPLETED
44149527|norm|2025-01-02T14:08:08|2025-01-02T14:08:17|11:37:12|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149527.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|11:37:12|1|2||COMPLETED
44149527.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|11:37:12|1|2||COMPLETED
44149529|norm|2025-01-02T14:08:10|2025-01-02T14:08:17|10:20:18|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149529.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|10:20:18|1|2||COMPLETED
44149529.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|10:20:18|1|2||COMPLETED
44149530|norm|2025-01-02T14:08:11|2025-01-02T14:08:17|10:39:28|1|2|billing=17,cpu=1,mem=80G,node=1|COMPLETED
44149530.batch||2025-01-02T14:08:17|2025-01-02T14:08:17|10:39:28|1|2||COMPLETED
44149530.extern||2025-01-02T14:08:17|2025-01-02T14:08:17|10:39:28|1|2||COMPLETED
